"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$154,000","$0","$154,000","2013","20130226","environment-related offenses","environmental violation","","A federal judge sentenced House of Raeford Farms Inc., a poultry slaughtering and processing facility located in Raeford, N.C., to a fine of $150,000, a two year period of probation and to pay a special assessment of $4,000 on Feb. 26, 2013, for 10 counts of knowingly violating the Clean Water Act.","federal","agency action","Environmental Protection Agency","criminal","","","","","","North Carolina","Raeford","","","","","USA","North Carolina","privately held","","food products","poultry processing","http://cfpub.epa.gov/compliance/criminal_prosecution/index.cfm?action=3&prosecution_summary_id=2466&searchParams=M5%2C%3A%2FXT%2A%5CCYZ%40O%3B%20W_%2AYN5%5E%3EK99%2A%29W%3CU%3FV%23DH%5BZ8%247TRPH%3BJQH%229%3FD%3C%26Z%40CY%26%0AM7EFH%21%25%21%3A%23%3DV%40%3A%2A_%3AB8%2A%5DR%3BB%25%5E9%5B2D%22I2JU65NEY7M%21-U%40%2B8%22J%29Y%23%24LNJ%40DX%24%0A%2F5YJ%3EP%27O_K04_G%5C%3E%290M8%2E%0A",""
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$52,000","$0","$52,000","2014","20140610","employment-related offenses","employment discrimination","Americans with Disabilities Act","disability","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","North Carolina","","","","","","USA","North Carolina","privately held","","food products","poultry processing","https://www.eeoc.gov/eeoc/newsroom/release/6-10-14a.cfm","Description field shows type of discrimination that EEOC had alleged."
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$14,180","$0","$14,180","2010","20100204","safety-related offenses","motor vehicle safety violation","","","federal","agency action","Federal Motor Carrier Safety Administration","civil","","","","","","North Carolina","RAEFORD","","","","","USA","North Carolina","privately held","","food products","poultry processing","https://www.fmcsa.dot.gov/regulations/enforcement/national-listing-enforcement-cases-subject-name-closed-fiscal-year-2010-pdf",""
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$12,400","$0","$12,400","2012","20120428","employment-related offenses","wage and hour violation","child labor or youth employment violation","child labor penalties included","federal","agency action","Labor Department Wage and Hour Division","civil","","","1651008","","","North Carolina","Teachey","","28464","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$11,900","$0","$11,900","2008","20080317","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","TEACHEY","253 BUTTERBALL ROAD","28464","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$82,400","$0","$82,400","2008","20080317","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","TEACHEY","253 BUTTERBALL RD","28464","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS, INC. - WALLACE DIVISION","House of Raeford Farms Inc.","$13,225","$0","$13,225","2008","20080317","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","TEACHEY","253 BUTTERBALL RD","28464","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS INC","House of Raeford Farms Inc.","$12,000","$0","$12,000","2004","20041013","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","ROSE HILL","3333 HWY 117 N","28458","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$5,190","$0","$5,190","2017","20170131","employment-related offenses","wage and hour violation","child labor or youth employment violation","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1812632","","","Georgia","Forest Park","146 Forest Pkwy #B","30297","424470","424470: Meat and Meat Product Merchant Wholesalers","USA","North Carolina","privately held","","food products","poultry processing","February 7, 2020 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"House of Raeford Farms of Louisiana, LLC","House of Raeford Farms Inc.","$95,000","$0","$95,000","2018","20181029","environment-related offenses","environmental violation","","","state","agency action","Louisiana Department of Environmental Quality","civil","","","","","","Louisiana","","","","","","USA","North Carolina","privately held","","food products","poultry processing","https://deq.louisiana.gov/assets/docs/General/Settlement_Agreements/2017/HouseofRaefordFarms0027_Final.pdf",""
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$10,212","$0","$10,212","2011","20110615","environment-related offenses","environmental violation","","air quality violation","state","agency action","North Carolina Department of Environmental Quality","civil","","","2011-045","","","North Carolina","","","","","","USA","North Carolina","privately held","","food products","poultry processing","Contained in data received from the agency on October 12, 2020 in response to an open records request.",""
"House of Raeford Farms, Inc.","House of Raeford Farms Inc.","$22,600","$0","$22,600","2014","20141201","environment-related offenses","environmental violation","","wastewater violation","state","agency action","South Carolina Department of Health and Environmental Control","civil","","","","","","South Carolina","Nesmith","","","","","USA","North Carolina","privately held","","food products","poultry processing","https://scdhec.gov/sites/default/files/docs/Environment/docs/Enforcement/2015/BoardCopy.Mar.15.pdf",""
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$17,600","$0","$17,600","2010","20100331","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","RAEFORD","520 EAST CENTRAL AVENUE","28376","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$30,000","$0","$30,000","2010","20100726","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","RAEFORD","520 EAST CENTRAL AVENUE","28376","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS, INC.","House of Raeford Farms Inc.","$96,750","$0","$96,750","2011","20110105","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","RAEFORD","520 EAST CENTRAL AVENUE","28376","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"HOUSE OF RAEFORD FARMS, INC. - WALLACE DIVISION","House of Raeford Farms Inc.","$7,100","$0","$7,100","2012","20120130","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","North Carolina","TEACHEY","253 BUTTERBALL RD","28464","311615","311615: Poultry Processing","USA","North Carolina","privately held","","food products","poultry processing","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
