"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"General American Life Insurance Company","MetLife","$3,300,000","$0","$3,300,000","2007","20070809","financial offenses","investor protection violation","securities issuance or trading violation","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.sec.gov/news/press/2007/2007-162.htm",""
"General American Life Insurance Company, Inc.","MetLife","$76,000,000","$0","$76,000,000","2002","20020625","government-contracting-related offenses","False Claims Act and related","","General American Life Insurance Company, Inc. agreed to pay $76 million to settle allegations that it submitted false information to the Medicare program. The company also agreed to  refrain from seeking business with Medicare for a five-year period.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.justice.gov/archive/opa/pr/2002/June/02_civ_367.htm",""
"Metropolitan Life","MetLife","$10,000,000","$0","$10,000,000","2003","20031106","employment-related offenses","employment discrimination","gender discrimination","The settlement included a $5 million fund for the plaintiffs and a commitment to spend another $5 million on monitoring, training and recruitment.","federal","private litigation","","civil","","Southern District of New York","1:01-cv-2112","Mitchell, et al v. Metropolitan Life","settlement","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.clearinghouse.net/detail.php?id=11476&search=source%7Cgeneral%3BcaseName%7Cmitchell%20v.%20met%3Borderby%7CfilingYear%3B",""
"METLIFE, INC","MetLife","$3,200,000","$0","$3,200,000","2012","20120806","financial offenses","banking violation","mortgage abuses","The Federal Reserve Board announced the issuance of monetary sanctions totaling $3.2 million against MetLife, Inc. for failure to adequately oversee its subsidiary bank's mortgage loan servicing and foreclosure processing operations.","federal","agency action","Federal Reserve","civil","","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","http://www.federalreserve.gov/newsevents/press/enforcement/20120807a.htm",""
"MetLife, Inc.","MetLife","$24,296","$0","$24,296","2013","20130307","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1681780","","","Connecticut","Bloomfield","","06002","524113","524113: Direct Life Insurance Carriers","USA","New York","publicly traded","MET","financial services","insurance","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Metropolitan Life Insurance Company","MetLife","$6,375","$0","$6,375","2009","20090320","employment-related offenses","Family and Medical Leave Act","","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1537464","","","Missouri","Chesterfield","","63017","523930","523930: Investment Advice","USA","New York","publicly traded","MET","financial services","insurance","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"MetLife Bank","MetLife","$78,536,455","$0","$78,536,455","2013","20130107","financial offenses","banking violation","mortgage abuses","Ten mortgage servicing companies subject to enforcement actions for deficient practices in mortgage loan servicing and foreclosure processing reached an agreement in principle with the Office of the Comptroller of the Currency and the Federal Reserve Board to pay more than $8.5 billion in cash payments and other assistance to help borrowers.","federal","agency action","Office of the Comptroller of the Currency","civil","","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","http://www.occ.gov/static/enforcement-actions/ea2013-126.pdf",""
"MetLife Financial Services","MetLife","$18,500","$0","$18,500","2002","20020402","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","12-CA-21429-001","","","Florida","Clearwater","","33764","524210","524210: Insurance Agencies and Brokerages","USA","New York","publicly traded","MET","financial services","insurance","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"MetLife Home Loans LLC","MetLife","$123,500,000","$0","$123,500,000","2015","20150225","government-contracting-related offenses","False Claims Act and related","","MetLife Home Loans LLC agreed to pay $123.5 million to resolve allegations of violating the False Claims Act by knowingly originating and underwriting mortgage loans insured by the Federal Housing Administration that did not meet applicable requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.justice.gov/opa/pr/metlife-home-loans-llc-successor-metlife-bank-na-pay-1235-million-resolve-alleged-federal",""
"Metropolitan Life Insurance Company","MetLife","$13,500,000","$0","$13,500,000","2010","20100415","competition-related offenses","kickbacks and bribery","","","federal","agency action","U.S. Attorney-Southern District of California","criminal","non-prosecution agreement","","","","","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.dol.gov/sites/default/files/ebsa/about-ebsa/our-activities/newsroom/criminal-releases/cepr041510.pdf",""
"MetLife","MetLife","$1,970,000","$0","$1,970,000","2015","20150319","employment-related offenses","wage and hour violation","","overtime violation","federal","private litigation","","civil","","Central District of California","13-cv-00128","Brandon Johnson v. Metlife Inc et al","settlement","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","https://www.law360.com/articles/527773",""
"MetLife","MetLife","$450,000","$0","$450,000","2013","20131119","employment-related offenses","wage and hour violation","","misclassification","federal","private litigation","","civil","","Central District of California","12-cv-09036","Patricia Wyler-Wittenberg v. Metlife Home Loans, Inc. et al","settlement","","","","","","","USA","New York","publicly traded","MET","financial services","insurance","",""
