"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"CSC Accounts Management Inc., d/b/a CSC Credit Services, Inc.","Equifax","$6,400,000","$0","$6,400,000","2000","20001016","government-contracting-related offenses","False Claims Act and related","","A consumer debt collection company agreed to pay the United States more than $6.4 million to settle allegations that it made false claims in connection with defaulted student loans under the Federal Family Education Loan Program and the William D. Ford Direct Student Loan Program. ","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.justice.gov/archive/opa/pr/2000/October/609civ.htm",""
"Equifax","Equifax","$6,300,000","$0","$6,300,000","2017","20170103","consumer-protection-related offenses","consumer protection violation","","The Consumer Financial Protection Bureau took action against Equifax, Inc., TransUnion, and their subsidiaries for deceiving consumers about the usefulness and actual cost of credit scores they sold to consumers. The companies were also accused of luring consumers into costly recurring payments for credit-related products with false promises.","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","http://www.consumerfinance.gov/about-us/newsroom/cfpb-orders-transunion-and-equifax-pay-deceiving-consumers-marketing-credit-scores-and-credit-products/",""
"Equifax Credit Information Services, Inc","Equifax","$250,000","$0","$250,000","2003","20030730","consumer-protection-related offenses","consumer protection violation","","Equifax Credit Information Services, Inc. agreed to pay $250,000 to settle Federal Trade Commission allegations that its blocked-call rate and hold times violated provisions of an FTC consent decree that settled a 2000 lawsuit for violations of the Fair Credit Reporting Act. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.ftc.gov/news-events/press-releases/2003/07/equifax-pay-250000-settle-charges",""
"Equifax Credit Information Services, Inc.","Equifax","$500,000","$0","$500,000","2000","20000113","consumer-protection-related offenses","consumer protection violation","","Three national consumer reporting agencies agreed to a total of $2.5 million in payments as part of settlements of allegations that they each violated provisions of the Fair Credit Reporting Act by failing to maintain a toll-free telephone number with personnel accessible to consumers during normal business hours. ","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.ftc.gov/news-events/press-releases/2000/01/nations-big-three-consumer-reporting-agencies-agree-pay-25",""
"Equifax Information Services LLC","Equifax","$392,803","$0","$392,803","2013","20130315","consumer-protection-related offenses","consumer protection violation","","Following a public comment period, the Federal Trade Commission approved a final order settling charges that Equifax Information Services LLC violated the Fair Credit Reporting Act and Section 5 of the Federal Trade Commission Act by improperly selling lists of millions of consumers who were late on their mortgages.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.ftc.gov/news-events/press-releases/2013/03/ftc-approves-final-order-settling-charges-against-equifax",""
"TALX Corporation","Equifax","$350,000","$0","$350,000","2009","20090709","consumer-protection-related offenses","consumer protection violation","","TALX Corporation, a subsidiary of Equifax Inc., agreed to settle Federal Trade Commission charges that it violated federal law by failing to provide certain disclosures to users of their consumer reports and to entities that provide information for consumer reports.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.ftc.gov/news-events/press-releases/2009/07/consumer-reporting-agency-talx-corp-agrees-settle-ftc-charges",""
"TALX Corporation","Equifax","$2,500,000","$0","$2,500,000","2005","20050304","financial offenses","accounting fraud or deficiencies","","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.sec.gov/litigation/litreleases/lr19120.htm",""
"Talx UCM Services, Inc.","Equifax","$7,413","$0","$7,413","2012","20120401","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1647927","","","Illinois","Chicago","","60656","5223","5223: Activities Related to Credit Intermediation","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Equifax Information Services, LLC","Equifax","$6,750,000","$0","$6,750,000","2016","20160405","employment-related offenses","employment screening violation","Fair Credit Reporting Act violation","","federal","private litigation","","civil","","Eastern District of Virginia","3:10-cv-0107","Soutter v. Equifax Information Services, LLC","settlement","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://topclassactions.com/lawsuit-settlements/closed-settlements/334068-equifax-fcra-class-action-settlement/",""
"Equifax","Equifax","$525,000,000","$0","$525,000,000","2019","20190722","consumer-protection-related offenses","consumer protection violation","","As part of the settlement of allegations that it engaged in unfair and deceptive practices in connection with a 2017 data breach, Equifax agreed to provide $425 million in consumer relief and pay a $100 million civil penalty to the CFPB. It also paid $175 million to the states (see separate entry).","federal","agency action","Consumer Financial Protection Bureau","civil","","","","","","","","","","","","USA","Georgia","publicly traded","NYSE: EFX","miscellaneous services","credit rating services","https://www.consumerfinance.gov/about-us/newsroom/cfpb-ftc-states-announce-settlement-with-equifax-over-2017-data-breach/",""
