"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"UNUM","Unum","$15,070","$0","$15,070","2011","20110912","employment-related offenses","wage and hour violation","","overtime violation","state","agency action","Washington State Department of Labor & Industries","civil","","","74231","","","Washington","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","Contained in data obtained on May 15, 2017 in response to an open records request. ",""
"UNUM Life Insurance Company of America","Unum","$5,000,000","$0","$5,000,000","2010","20100922","employment-related offenses","benefit plan administrator violation","pension ERISA violation","","federal","private litigation","","civil","","District of Massachusetts","1:07-cv-10955","Mogel et al v. UNUM Life Insurance Company of America","settlement","","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://casetext.com/case/mogel-v-unum-life-insurance-company-of-america-2",""
"Unum Life Insurance Co.","Unum","$650,000","$0","$650,000","2005","20050613","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","O'Neill, Finnegan & Jordan, a Boston insurance brokerage firm, and Unum Life Insurance Co., a subsidiary of UnumProvident Corp., agreed to jointly pay $1.3 million in settlement of allegations that Unum's commission payment to OFJ when arranging state contracts was illegal. The announcement did not indicate how much each company would pay. Here we assume the total was divided equally between hem.","state","agency action","Massachusetts Attorney General","civil","","","","","","Massachusetts","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://web.archive.org/web/20051218064100/http://www.ago.state.ma.us/sp.cfm?pageid=986&id=1431",""
"UnumProvident Corporation","Unum","$17,400,000","$0","$17,400,000","2006","20061101","consumer-protection-related offenses","consumer protection violation","","UnumProvident agreed to pay $15.5 million in restitution and $1.9 million in penalties to resolve an investigation of deceptive practices in its compensation of brokers and consultants in connection with the sale of group insurance products.","state","agency action","New York Attorney General","civil","","","","","","New York","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://web.archive.org/web/20101111165301/http://www.ag.ny.gov/media_center/2006/nov/nov01a_06.html",""
"UnumProvident Corporation","Unum","$15,000,000","$0","$15,000,000","2004","20041118","consumer-protection-related offenses","consumer protection violation","","UnumProvident agreed to pay $15 million as part of the settlement of multistate allegations that it inappropriately denied claims for benefits under individual and group long-term disability insurance policies.","state","agency action","Multistate Attorneys General Case","civil","","","","","","New York","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://web.archive.org/web/20101119014002/http://www.ag.ny.gov/media_center/2004/nov/nov18a_04.html",""
"Unum Group","Unum","$5,550,000","$0","$5,550,000","2008","20080604","competition-related offenses","kickbacks and bribery","","","federal","agency action","U.S. Attorney-Southern District of California","criminal","non-prosecution agreement","","","","","","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","http://lib.law.virginia.edu/Garrett/corporate-prosecution-registry/agreements/unum.pdf",""
"Unum Insurance Co.","Unum","$250,000","$0","$250,000","2008","20080428","competition-related offenses","kickbacks and bribery","","Metropolitan Life Insurance, Prudential Insurance Co. and Unum Insurance Co. agreed to pay a total of $1.1 million in settlement of allegations by three California District Attorneys that they paid illegal rebates to a brokerage firm to obtain business.","local","agency action","California Multi-Jurisdiction Case","civil","","","","","settlement","California","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://web.archive.org/web/20100527113947/http://da.lacounty.gov/mr/archive/2008/042808a.htm",""
"Unum Life Insurance Company of America et al.","Unum","$8,598,503","$0","$8,598,503","2005","20051003","consumer-protection-related offenses","insurance violation","","Unium Life Insurance Company of America, Provident Life and Accident Insurance Co., and The Paul Revere Life Insurance Co. agreed to pay an $8 million civil penalty and $598,503 in costs in settlement of allegations they committed multiple insurance violations related to avoiding paying legitimate health insurance claims.","state","agency action","California Department of Insurance","civil","","","","","","California","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://legaldocs.insurance.ca.gov/publicdocs/SearchBasic",""
"UnumProvident Corp. et al.","Unum","$700,000","$0","$700,000","2006","20061213","consumer-protection-related offenses","insurance violation","","UnumProvident Corporation, Provident Life and Accident Insurance Company and Unum Life Insurance Company of America agreed to pay $700,000 in costs in settlement of allegations they violated insurance regulations by failing to disclose details of compensation and contingent compensation for the Producer representing the policyholder.","state","agency action","California Department of Insurance","civil","","","","","","California","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://legaldocs.insurance.ca.gov/publicdocs/SearchBasic",""
"Unum Life Insurance Company of America","Unum","$25,000","$0","$25,000","2014","20140630","consumer-protection-related offenses","insurance violation","","","state","agency action","California Department of Insurance","civil","","","","","","California","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://legaldocs.insurance.ca.gov/publicdocs/SearchBasic",""
"Unum Life Insurance Company of America","Unum","$19,000","$0","$19,000","2012","20120227","consumer-protection-related offenses","insurance violation","","","state","agency action","Maryland Insurance Administration","civil","","","MIA-2012-02-027","","","Maryland","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://www.apps.insurance.maryland.gov/CompanyProducerInfo/InsOrder.aspx",""
"Unum Life Insurance Company of America","Unum","$35,000","$0","$35,000","2015","20151001","consumer-protection-related offenses","insurance violation","","","state","agency action","Maryland Insurance Administration","civil","","","MIA-2015-10-001","","","Maryland","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://www.apps.insurance.maryland.gov/CompanyProducerInfo/InsOrder.aspx",""
"Provident Life and Accident Insurance Co.","Unum","$80,000","$0","$80,000","2000","20000815","consumer-protection-related offenses","insurance violation","","","state","agency action","North Carolina Department of Insurance","civil","","","","","","North Carolina","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","NORTH CAROLINA FINES PROVIDENT LIFE & ACCIDENT $80,000, Bestwire, August 15, 2000 (via Nexis).",""
"UNUM LIFE INSURANCE COMPANY","Unum","$14,000","$0","$14,000","2003","20030131","consumer-protection-related offenses","insurance violation","","","state","agency action","Virginia Bureau of Insurance","civil","","","INS-2002-01314","","","Virginia","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://scc.virginia.gov/docketsearch/DOCS/k%25801!.PDF",""
"Unum Life Insurance Company Of America","Unum","$7,000","$0","$7,000","2010","20101005","consumer-protection-related offenses","insurance violation","","Fine levied for accepting applications for long term care from producers who were not in compliance, failure to timely file, and failing to verify that all of its agents had completed the required long term care insurance education before permitting them to sell long term care policies. RCW 48.83.13...","state","agency action","Washington State Office of the Insurance Commissioner","civil","","","","","","Washington","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://fortress.wa.gov/oic/consumertoolkit/search.aspx?searchtype=ord",""
"Unum Life Insurance Company Of America","Unum","$75,000","$0","$75,000","2011","20110620","consumer-protection-related offenses","insurance violation","","Fine levied for selling group long term care policies on contract forms that had not been amended and approved to comply with changes in the long term care insurance laws and using policy contract forms that were not properly amended to reflect changes to the long term care insurance laws. RCW 48.1...","state","agency action","Washington State Office of the Insurance Commissioner","civil","","","","","","Washington","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://fortress.wa.gov/oic/consumertoolkit/search.aspx?searchtype=ord",""
"Unum Life Insurance Company Of America","Unum","$7,000","$0","$7,000","2018","20180409","consumer-protection-related offenses","insurance violation","","Company fined $7,000 for issuing letters to policy holders with the unapproved language. RCW 48.05.140(1); RCW 48.18.100(1); RCW 48.18.100(5).","state","agency action","Washington State Office of the Insurance Commissioner","civil","","","","","","Washington","","","","","","USA","Tennessee","publicly traded","UNM","financial services","insurance","https://fortress.wa.gov/oic/consumertoolkit/search.aspx?searchtype=ord",""
