"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"MedStar Health, Inc.","MedStar Health","$5,000,000","$0","$5,000,000","2015","20151030","government-contracting-related offenses","False Claims Act and related","","The Department of Justice reached 70 settlements involving 457 hospitals in 43 states for more than $250 million related to cardiac devices that were implanted in Medicare patients in violation of Medicare coverage requirements.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","https://www.justice.gov/opa/pr/nearly-500-hospitals-pay-united-states-more-250-million-resolve-false-claims-act-allegations",""
"MedStar Health Visiting Nurse Association, Inc.,","MedStar Health","$1,360,000","$0","$1,360,000","2005","20050509","healthcare-related offenses","HHS civil monetary penalties","","","federal","agency action","Health & Human Services Department Office of Inspector General","civil","","","","","","District of Columbia","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","FOIA296","Source document obtained through a Freedom of Information Act request to the agency."
"Washington Hospital Center","MedStar Health","$13,507","$0","$13,507","2003","20031007","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","05-CA-29748-001","","","District of Columbia","Washington","","20010","622110","622110: General Medical and Surgical Hospitals","USA","Maryland","non-profit","","healthcare services","healthcare services","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Good Samaritan Hospital","MedStar Health","$793,548","$0","$793,548","2012","20120328","government-contracting-related offenses","False Claims Act and related","","","federal","agency action","U.S. Attorney-District of Maryland","civil","","","","","","Maryland","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","https://www.justice.gov/archive/usao/md/news/2012/GoodSamaritanHospitalAgreestoPay793548toSettleFalseClaimsActAllegations.html",""
"Medstar Health","MedStar Health","$600,000","$0","$600,000","2018","20180117","employment-related offenses","wage and hour violation","","meal/rest break violation","federal","private litigation","","civil","","District of Columbia","11-cv-0998","Dinkel et al v. Medstar Health Inc. et al","settlement","","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","",""
"MEDSTAR HEALTH INC","MedStar Health","$135,000","$0","$135,000","2015","20150225","safety-related offenses","aviation safety violation","","hazardous materials shipping","federal","agency action","Federal Aviation Administration","civil","","","","","","","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","Contained in data obtained on May 23, 2018 in response to a Freedom of Information Act request. ",""
"MedStar Health Inc.","MedStar Health","$35,000,000","$0","$35,000,000","2019","20190321","government-contracting-related offenses","False Claims Act and related","kickbacks and bribery","MedStar Health Inc. agreed to pay the United States $35 million to settle allegations under the False Claims Act that it paid kickbacks to MidAtlantic Cardiovascular Associates, a cardiology group based in Pikesville, Maryland, in exchange for referrals, through a series of professional services contracts at Union Memorial and Franklin Square Hospitals in Baltimore.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","https://www.justice.gov/opa/pr/medstar-health-pay-us-35-million-resolve-allegations-it-paid-kickbacks-cardiology-group",""
"Good Samaritan Hospital of Maryland, Inc.","MedStar Health","$213,464","$0","$213,464","2012","20120329","government-contracting-related offenses","False Claims Act and related","","","state","agency action","Maryland Attorney General","civil","","","","","","Maryland","Baltimore","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","http://www.marylandattorneygeneral.gov/press/2012/032912a.pdf",""
"Medstar Health, Inc.","MedStar Health","$168,000","$0","$168,000","2014","20141112","safety-related offenses","aviation safety violation","","","federal","agency action","Federal Aviation Administration","civil","","","","","","","","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","https://www.faa.gov/news/press_releases/news_story.cfm?newsId=17714",""
"MedStar Good Samaritan Hospital","MedStar Health","$195,000","$0","$195,000","2020","20200116","employment-related offenses","employment discrimination","","disability discrimination","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","Maryland","Baltimore","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","https://www.eeoc.gov/eeoc/newsroom/release/1-15-19b.cfm",""
"Medstar Washington Hospital Center","MedStar Health","$5,000","$0","$5,000","2015","20150729","environment-related offenses","environmental violation","","hazardous waste violation","state","agency action","District of Columbia Department of Energy & Environment","civil","","","DDOE-15-B500601","","","District of Columbia","Washington","","","","","USA","Maryland","non-profit","","healthcare services","healthcare services","Contained in data received from the agency on January 13, 2021 in response to an open records request. The data is a spreadsheet version of the entries contained in the search engine at https://doee.dc.gov/service/ecd",""
"HARBOR HOSPITAL, INC.","MedStar Health","$5,100","$0","$5,100","2010","20100806","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","Maryland","BALTIMORE","3001 S. HANOVER STREET","21230","622110","622110: General Medical and Surgical Hospitals","USA","Maryland","non-profit","","healthcare services","healthcare services","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"MEDSTAR HEALTH WASHINGTON HOSPITAL CENTER","MedStar Health","$6,000","$0","$6,000","2013","20131007","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","District of Columbia","WASHINGTON","110 IRVING STREET NW","20010","622110","622110: General Medical and Surgical Hospitals","USA","Maryland","non-profit","","healthcare services","healthcare services","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
"MEDSTAR HEALTH WASHINGTON HOSPITAL CENTER","MedStar Health","$12,675","$0","$12,675","2016","20160525","safety-related offenses","workplace safety or health violation","","","federal","agency action","Occupational Safety & Health Administration","civil","","","","","","District of Columbia","WASHINGTON","110 IRVING STREET, NW","20010","622110","622110: General Medical and Surgical Hospitals","USA","Maryland","non-profit","","healthcare services","healthcare services","Extracted from a download of OSHA's Enforcment Data downloaded on 3/02/2022, available at https://enforcedata.dol.gov/views/data_catalogs.php",""
