"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Blockbuster Inc.","DISH Network","$2,328,668","$0","$2,328,668","2011","20111214","employment-related offenses","employment discrimination","","Gender; National Origin; Race; Retaliation","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","Maryland","","","","","","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","https://www.eeoc.gov/eeoc/newsroom/release/12-14-11b.cfm","Description field shows type of discrimination that EEOC had alleged."
"Blockbuster Inc.","DISH Network","$22,000","$0","$22,000","2010","20100719","consumer-protection-related offenses","Americans with Disabilities Act","","The Justice Department announced a settlement agreement under the Americans with Disabilities Act with Blockbuster Inc. to ensure equal access to its stores nationwide for individuals with disabilities who use service animals.","federal","agency action","Justice Department Civil Rights Division","civil","","","","","","","","","","","","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","https://www.justice.gov/opa/pr/justice-department-reaches-settlement-blockbuster-inc-under-americans-disabilities-act",""
"Dish Network","DISH Network","$280,000,000","$0","$280,000,000","2017","20170606","consumer-protection-related offenses","consumer protection violation","","As the result of Do Not Call litigation brought by the U.S. Department of Justice on behalf of the Federal Trade Commission, as well as the states of California, Illinois, North Carolina, and Ohio, a federal court in Illinois ordered penalties totaling $280 million and strong injunctive relief against Englewood, Colorado-based satellite television provider Dish Network.","federal","agency action","Federal Trade Commission","civil","","","","","","","","","","","","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","https://www.ftc.gov/news-events/press-releases/2017/06/ftc-doj-case-results-historic-decision-awarding-280-million-civil",""
"Dish Network L.L.C.","DISH Network","$489,666","$0","$489,666","2009","20090104","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1530713","","","Colorado","Littleton","","80120","517410","517410: Satellite Telecommunications","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Dish Network California Services, Inc.","DISH Network","$22,016","$0","$22,016","2008","20080403","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","20-CA-33527-001","","","California","Benicia","","94510","517410","517410: Satellite Telecommunications","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Dish Network Service Corp","DISH Network","$36,890","$0","$36,890","2008","20080125","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","29-CA-24241-001","","","New York","Farmingdale","","11735","515210","515210: Cable and Other Subscription Programming","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Dish Network Service Corp.","DISH Network","$27,505","$0","$27,505","2003","20030515","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","32-CA-19359-001","","","California","Hayward","","94545","811219","811219: Other Electronic and Precision Equipment Repair and Maintenance","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Dish Network Service Corporation","DISH Network","$14,000","$0","$14,000","2002","20021202","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","17-CA-21679-001","","","Kansas","Lenexa","","66215","515210","515210: Cable and Other Subscription Programming","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Dish Network Services","DISH Network","$41,000","$0","$41,000","2008","20080721","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","29-CA-26129-001","","","New York","Farmingdale","","11735","517410","517410: Satellite Telecommunications","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Dish Network, LLC  (Echostar)","DISH Network","$43,310","$0","$43,310","2014","20140418","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1728749","","","Georgia","Cleveland","","30528","517410","517410: Satellite Telecommunications","USA","Colorado","publicly traded","DISH","telecommunications","telecommunications","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
