"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"BMO Harris Bank","Bank of Montreal","$400,000","$0","$400,000","2013","20130509","employment-related offenses","employment discrimination","Americans with Disabilities Act","disability","federal","agency action","Equal Employment Opportunity Commission","civil","","","","","","Illinois","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.eeoc.gov/eeoc/newsroom/release/5-9-13a.cfm","Description field shows type of discrimination that EEOC had alleged."
"BMO Harris Bank N.A.","Bank of Montreal","$11,304","$0","$11,304","2015","20151009","employment-related offenses","Family and Medical Leave Act","","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1762775","","","Illinois","Chicago","","60603","522110","522110: Commercial Banking","Canada","","publicly traded","BMO","financial services","banking","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"BMO Financial","Bank of Montreal","$700,000","$0","$700,000","2016","20160913","employment-related offenses","wage and hour violation","","overtime violation","federal","private litigation","","civil","","Northern District of Illinois","15-cv-11881","Watson et al v. BMO Financial Corp. et al","settlement","","","","","","","Canada","","publicly traded","BMO","financial services","banking","",""
"BMO Financial","Bank of Montreal","$3,900,000","$0","$3,900,000","2015","20150515","employment-related offenses","wage and hour violation","","misclassification","federal","private litigation","","civil","","Northern District of Illinois","14-cv-9175","Prena et al v. BMO Financial Corp. et al","settlement","","","","","","","Canada","","publicly traded","BMO","financial services","banking","",""
"Harris N.A.","Bank of Montreal","$274,600","$0","$274,600","2007","20070402","employment-related offenses","benefit plan administrator violation","","","federal","agency action","Employee Benefits Security Administration","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.dol.gov/newsroom/releases/ebsa/ebsa20070402-1",""
"BMO Harris Bank, N.A.","Bank of Montreal","$10,000,000","$0","$10,000,000","2018","20181012","competition-related offenses","fraud","","","federal","agency action","U.S. Attorney-Eastern District of California","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.justice.gov/usao-edca/pr/bmo-harris-bank-pays-10-million-resolve-fraud-allegations",""
"BMO Capital Markets Corporation","Bank of Montreal","$3,946,000","$0","$3,946,000","2019","20190816","financial offenses","investor protection violation","financial institution supervision failures","","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.sec.gov/news/press-release/2019-155",""
"BMO Harris Financial Advisors Inc. and BMO Asset Management Corp.","Bank of Montreal","$37,980,000","$0","$37,980,000","2019","20190927","financial offenses","investor protection violation","","Two BMO advisory firms agreed to pay over $37 million to settle charges regarding their failure to tell clients about certain aspects of how they selected investments in their retail investment advisory program, known as the Managed Asset Allocation Program, which included the selection of more expensive investments from which BMO advisers profited.","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.sec.gov/news/press-release/2019-199",""
"BMO Capital Markets Corp.","Bank of Montreal","$1,950,000","$0","$1,950,000","2019","20190916","financial offenses","investor protection violation","","BMO Capital Markets agreed to pay $1.95 million to settle allegations of providing incomplete and inaccurate securities trading information to the SEC. ","federal","agency action","Securities and Exchange Commission","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.sec.gov/news/press-release/2019-177",""
"BMO Capital Markets Corp.","Bank of Montreal","$150,000","$0","$150,000","2008","20080108","financial offenses","investor protection violation","financial institution supervision failures","The Financial Industry Regulatory Authority fined 19 broker-dealers a total of $2.8 million for substantially overstating their advertised trade volume to three private service providers.","federal","agency action","Financial Industry Regulatory Authority","civil","","","","","","","","","","","","Canada","","publicly traded","BMO","financial services","banking","https://www.finra.org/media-center/news-releases/2008/finra-fines-19-firms-total-28-million-inaccurate-advertised-trade","FINRA is a securities industry self-regulatory body authorized by the federal government."
