"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"Dava Pharmaceuticals Inc.","Endo International","$11,000,000","$0","$11,000,000","2012","20120208","government-contracting-related offenses","False Claims Act and related","","Dava Pharmaceuticals Inc. agreed to pay the United States $11 million to settle allegations that it violated the False Claims Act by misreporting drug prices in order to reduce its Medicaid Drug Rebate obligations.","federal","agency action","Justice Department Civil Division","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://www.justice.gov/opa/pr/dava-pharmaceuticals-pay-us-11-million-settle-false-claims-act-allegations",""
"Endo Health Solutions Inc.","Endo International","$192,700,000","$0","$192,700,000","2014","20140221","healthcare-related offenses","off-label or unapproved promotion of medical products","","Pharmaceutical company Endo Health Solutions Inc. and its subsidiary Endo Pharmaceuticals Inc. agreed to pay $192.7 million to resolve criminal and civil liability arising from Endo's marketing of the prescription drug Lidoderm for uses not approved as safe and effective by the Food and Drug Administration. The resolution included a deferred prosecution agreement and forfeiture totaling $20.8 million and civil false claims settlements with the federal government and the states and the District of Columbia totaling $171.9 million. ","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","deferred prosecution agreement","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/endo-pharmaceuticals-and-endo-health-solutions-pay-1927-million-resolve-criminal-and-civil",""
"Endo Pharmaceuticals Inc. and Vintage Pharmaceuticals, LLC d/b/a Qualitest Pharmaceuticals","Endo International","$39,000,000","$0","$39,000,000","2015","20151216","safety-related offenses","drug or medical equipment safety violation","fraud","The United States Attorney for the Southern District of New York and the Office of Inspector General for the Department of Health and Human Services announced a $39 million settlement against Vintage Pharmaceuticals, LLC d/b/a Qualitest Pharmaceuticals and  Vintage's corporate parent Endo Pharmaceuticals, Inc. in a civil fraud lawsuit.","federal","agency action","U.S. Attorney-Southern District of New York","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-39-million-civil-fraud-settlement-against-qualitest",""
"Par Pharmaceutical Companies Inc.","Endo International","$45,000,000","$0","$45,000,000","2013","20130305","healthcare-related offenses","off-label or unapproved promotion of medical products","","New Jersey-based Par Pharmaceutical Companies Inc. pleaded guilty in federal court and agreed to pay $45 million to resolve its criminal and civil liability in the company's promotion of its prescription drug Megace ES for uses not approved as safe and effective by the Food and Drug Administration (FDA) and not covered by federal health care programs.","federal","agency action","Food and Drug Administration referral to the Justice Department","civil and criminal","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","http://www.justice.gov/opa/pr/par-pharmaceuticals-pleads-guilty-and-agrees-pay-45-million-resolve-civil-and-criminal",""
"Dava Pharmaceuticals, Inc.","Endo International","$11,000,000","$11,000,000","$0","2012","20120301","government-contracting-related offenses","False Claims Act and related","","Dava Pharmaceuticals agreed to pay $11 million to settle multistate litigation alleging that it misclassified drugs to evade paying its rebate obligations to Medicaid. The settlement also involved the federal government, which issued its own announcement; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-dava-pharmaceuticals-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20150906175149/http://www.ag.ny.gov/press-release/ag-schneiderman-announces-28-million-settlements-two-pharmaceutical-companies",""
"Endo Health Solution","Endo International","$173,000,000","$173,000,000","$0","2014","20140221","healthcare-related offenses","off-label or unapproved promotion of medical products","","Endo Health Solutions agreed to pay $173 million to settle multistate litigation alleging unlawful marketing practices aimed at promoting the drug Lidoderm for conditions not approved by the Food and Drug Administration. This was part of a larger $192.7 million civil and criminal settlement involving the federal government; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-endo-health-solutions-inc","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20160820074604/http://ag.ny.gov/press-release/ag-schneiderman-announces-173m-settlement-pharmaceutical-giant-resolve-label-marketing",""
"Endo Health Solutions","Endo International","$39,000,000","$39,000,000","$0","2015","20151216","government-contracting-related offenses","False Claims Act and related","","Qualitest Pharmaceuticals, Inc., a manufacturer of generic pharmaceutical products, and its parent company, Endo Health Solutions, agreed to pay $39 million as part of the settlement of multistate litigation alleging unlawful labeling practices; specifically, selling multivitamin tablets said to contain the American Dental Association (ADA) amount of fluoride when they actually contained less than half that amount. Also involved in the settlement was the federal government, which issued its own announcement; see the Violation Tracker entry at https://violationtracker.goodjobsfirst.org/violation-tracker/-endo-pharmaceuticals-inc-and-vintage-pha","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20170716135931/https://ag.ny.gov/press-release/ag-schneiderman-announces-39-million-national-settlement-principle-qualitest",""
"Endo Health Solutions Inc. and Endo Pharmaceuticals Inc.","Endo International","$200,000","$0","$200,000","2016","20160303","safety-related offenses","drug or medical equipment safety violation","","","state","agency action","New York Attorney General","civil","","","","","","New York","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://web.archive.org/web/20190714145609/https://ag.ny.gov/press-release/ag-schneiderman-announces-settlement-endo-health-solutions-inc-endo-pharmaceuticals",""
"Endo International plc","Endo International","$2,300,000","$0","$2,300,000","2019","20190725","competition-related offenses","price-fixing or anti-competitive practices","","Endo International plc and Endo Pharmaceuticals Inc. agreed to pay $2.3 million to resolve multistate litigation alleging anti-competitive, ""pay-for-delay"" conduct related to Endo's sale of Lidoderm, a pain-relief drug that treats complications from shingles.","state","agency action","Multistate Attorneys General Case","civil","","","","","","","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://www.ag.state.mn.us/Office/Communications/2019/07/25_EndoSettlement.asp",""
"Endo Pharmaceuticals","Endo International","$760,000","$0","$760,000","2019","20190729","consumer-protection-related offenses","consumer protection violation","","The state had accused Endo of entering collusive agreements to delay the introduction of lower-cost substitutes for its Lidoderm medical patch for shingles pain.","state","agency action","California Attorney General","civil","","","","","","California","","","","","","Ireland","","publicly traded","ENDP","pharmaceuticals","pharmaceuticals","https://www.oag.ca.gov/news/press-releases/attorney-general-becerra-secures-nearly-70-million-against-several-drug",""
