"Company","Parent Company","Penalty Amount","Subtraction From Penalty","Penalty Amount Adjusted For Eliminating Multiple Counting","Penalty Year","Penalty Date","Offense Group","Primary Offense","Secondary Offense","Description","Level of Government","Action Type","Agency","Civil/Criminal","Prosecution Agreement","Court","Case ID","Private Litigation Case Title","Lawsuit Resolution","Facility State","City","Address","Zip","NAICS Code","NAICS Translation","HQ Country of Parent","HQ State of Parent","Ownership Structure","Parent Company Stock Ticker","Major Industry of Parent","Specific Industry of Parent","Info Source","Notes"
"AVIS BUDGET GROUP, INC.","Avis Budget Group","$550,000","$0","$550,000","2015","20151016","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","18-CA-117054","","","Minnesota","Minneapolis","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Extracted from a spreadsheet obtained from the NLRB through a Freedom of Information Act request fulfilled on 5/16/2017.",""
"AVIS RENT A CAR SYSTEM, INC.","Avis Budget Group","$15,000","$0","$15,000","2003","20030402","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","09-CA-39579-001","","","Ohio","Columbus","","43219","441229","441229: All Other Motor Vehicle Dealers","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Budget Rent A Car","Avis Budget Group","$7,500","$0","$7,500","2006","20060207","employment-related offenses","labor relations violation","","back pay award in unfair labor practices case","federal","agency action","National Labor Relations Board","civil","","","07-CA-48274-001","","","Michigan","Romulus","","48174","532111","532111: Passenger Car Rental","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Extracted from an NLRB dataset covering 1999-2011 downloaded at https://catalog.data.gov/dataset/nlrb-cats-final-c-case-data-bulk-19990101-20110930-in-xml",""
"Budget Rent A Car System, Inc.","Avis Budget Group","$18,000","$0","$18,000","2009","20090219","employment-related offenses","Family and Medical Leave Act","","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1525715","","","Florida","Miami","","33142","532111","532111: Passenger Car Rental","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"Cendant Corporation","Avis Budget Group","$6,706","$0","$6,706","2004","20040213","employment-related offenses","wage and hour violation","Fair Labor Standards Act","","federal","agency action","Labor Department Wage and Hour Division","civil","","","1333786","","","Pennsylvania","Philadelphia","","19153","532111","532111: Passenger Car Rental","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","March 7, 2017 download of a dataset posted by the Wage and Hour Division at https://enforcedata.dol.gov/views/data_summary.php","Date and year are the Findings End Date in the dataset posted by the Wage and Hour Division, which does not provide case opening or closing dates. The company name is the Legal Name provided by the dataset unless that field is blank, in which case the Trade Name is used. The dataset provides only one address and does not indicate whether it is the company headquarters address or the establishment address. The penalty amount is the total of civil monetary penalties and mandated back wages. The original dataset provides a breakdown."
"AVIS RENT A CAR LLC","Avis Budget Group","$10,140","$0","$10,140","2006","20060711","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data -- which in some cases merged penalty amounts from multiple violations --was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"AVIS RENT A CAR LLC","Avis Budget Group","$9,900","$0","$9,900","2005","20050601","environment-related offenses","environmental violation","","","state","agency action","Pennsylvania Department of Environmental Protection","civil","","","","","","Pennsylvania","","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Contained in data received from the agency on February 25, 2021 in response to an open records request. The data -- which in some cases merged penalty amounts from multiple violations --was a spreadsheet version of information contained in individual case documents that can be retrieved at https://www.ahs.dep.pa.gov/eFACTSWeb/default.aspx",""
"Avis and, or Budget Rent a Center","Avis Budget Group","$21,500","$0","$21,500","2012","20120322","employment-related offenses","wage and hour violation","","","state","agency action","California Labor Commissioner's Office","civil","","","35-108596","","","California","","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","Contained in data obtained on August 17, 2017 in response to an open records request. ",""
"Avis Budget Group","Avis Budget Group","$7,800,000","$0","$7,800,000","2016","20160428","employment-related offenses","wage and hour violation","","overtime violation","federal","private litigation","","civil","","Eastern District of New York","08-cv-02113; 15-cv-03618","Ravenell v. Avis Budget Group, Inc. et al; Ruffin, Jr. et al v. Avis Budget Car Rental, LLC et al","settlement","","","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","https://www.law360.com/articles/790324/ny-judge-oks-7-8m-avis-shift-managers-ot-deal","Settlement amount covered both cases."
"Avis Budget Car Rental, LLC","Avis Budget Group","$2,699,440","$0","$2,699,440","2017","20171215","employment-related offenses","employment screening violation","Fair Credit Reporting Act violation","","federal","private litigation","","civil","","District of New Jersey","2:15-cv-3856","Fuller v. Avis Budget Car Rental, LLC et al","settlement","","","","","","","USA","New Jersey","publicly traded","Nasdaq: CAR","miscellaneous services","car rentals","https://www.law360.com/articles/986798/avis-reaches-2-7m-deal-in-fcra-background-check-suit",""
